# Event Summary Data - Weather
#
# Station: (501) Nikhef
#
# Data taken from 2013-09-10 00:00:00 to 2013-09-11 00:00:00
#
# HiSPARC data is licensed under Creative Commons Attribution-ShareAlike 4.0.
#
#
# This data contains the following columns:
#
# date:                 time of event [GPS calendar date]
# time:                 time of event [GPS time of day]
# timestamp:            time of event [UNIX timestamp]
# temperature_inside:   temperature inside [deg C]
# temperature_outside:  temperature outside [deg C]
# humidity_inside:      relative humidity of the air inside [%]
# humidity_outside:     relative humidity of the air [%]
# atmospheric_pressure: barometer data [hPa]
# wind_direction:       wind direction [deg]
# wind_speed:           wind speed [m/s]
# solar_radiation:      intensity of solar radiation [W/m/m]
# uv_index:             measurement for UV intensity [0-16]
# evapotranspiration:   amount of evaporated and transpirated water [mm]
# rain_rate:            amount of rainfall [mm/h]
# heat_index:           perceived temperature taking humidity into account [deg C]
# dew_point:            water vapor below this temperature will start to condensate [deg C]
# wind_chill:           perceived temperature taking wind into account [deg C]
#
# Values of -1 or -999 indicate a problem in that measurement or
# the absence of that sensor.
#
#
2013-09-10	00:00:00	1378771200	21.3	-999	51	-999	1011.7	213	1	0	0	-999	1	-999	-999	-999
2013-09-10	00:00:05	1378771205	21.3	-999	51	-999	1011.7	213	0	0	0	-999	1	-999	-999	-999
2013-09-10	00:00:10	1378771210	21.3	-999	51	-999	1011.7	213	1	0	0	-999	1	-999	-999	-999
2013-09-10	00:00:16	1378771216	21.3	-999	51	-999	1011.7	213	1	0	0	-999	1	-999	-999	-999
2013-09-10	00:00:20	1378771220	21.3	-999	51	-999	1011.7	213	1	0	0	-999	1	-999	-999	-999
2013-09-10	00:00:25	1378771225	21.3	-999	51	-999	1011.7	213	1	0	0	-999	1	-999	-999	-999
2013-09-10	00:00:30	1378771230	21.3	-999	51	-999	1011.7	214	1	0	0	-999	1	-999	-999	-999
2013-09-10	00:00:39	1378771239	21.3	-999	51	-999	1011.7	214	1	0	0	-999	1	-999	-999	-999
2013-09-10	00:00:40	1378771240	21.3	-999	51	-999	1011.7	214	1	0	0	-999	1	-999	-999	-999
2013-09-10	00:00:45	1378771245	21.3	-999	51	-999	1011.7	214	0	0	0	-999	1	-999	-999	-999
2013-09-10	00:00:50	1378771250	21.3	-999	51	-999	1011.7	213	0	0	0	-999	1	-999	-999	-999
2013-09-10	00:00:56	1378771256	21.3	-999	51	-999	1011.7	214	0	0	0	-999	1	-999	-999	-999
2013-09-10	00:01:01	1378771261	21.3	-999	51	-999	1011.7	214	0	0	0	-999	1	-999	-999	-999
2013-09-10	00:01:06	1378771266	21.3	-999	51	-999	1011.7	214	0	0	0	-999	1	-999	-999	-999
2013-09-10	00:01:11	1378771271	21.3	-999	51	-999	1011.7	214	0	0	0	-999	1	-999	-999	-999
